Date,"Aterno tre ponti - Idrometro - Val (m)","Aterno a L'Aquila - Idrometro - Val (m)","L'Aquila S. Elia - Termometro aria - Val (°C)","L'Aquila S. Elia - Pluviometro - Val (mm)","Pizzoli - Termometro aria - Val (°C)","Pizzoli - Pluviometro - Val (mm)"
"2023-05-22 07:45",,0.47,15.7,0.0,15.6,0.0
"2023-05-22 08:00",,0.48,16.2,0.0,15.9,0.0
"2023-05-22 08:15",,0.48,16.7,0.0,17.2,0.0
"2023-05-22 08:30",,0.48,17.6,0.0,18.4,0.0
"2023-05-22 08:45",,0.48,17.7,0.0,18.9,0.0
"2023-05-22 09:00",,0.48,18.2,0.0,19.7,0.0
"2023-05-22 09:15",,0.48,18.7,0.0,19.5,0.0
"2023-05-22 09:30",,0.48,19.5,0.0,19.7,0.0
"2023-05-22 09:45",,0.48,19.9,0.0,21.0,0.0
"2023-05-22 10:00",,0.47,19.8,0.0,21.2,0.0
"2023-05-22 10:15",,0.47,20.7,0.0,21.8,0.0
"2023-05-22 10:30",,0.48,21.3,0.0,20.6,0.0
"2023-05-22 10:45",,0.47,21.3,0.0,20.2,0.0
"2023-05-22 11:00",,0.46,21.8,0.0,20.5,0.0
"2023-05-22 11:15",,0.46,20.8,0.0,22.5,0.0
"2023-05-22 11:30",,0.46,20.2,0.6,22.9,0.0
"2023-05-22 11:45",,0.48,19.8,0.0,21.9,0.0
"2023-05-22 12:00",,0.48,21.3,0.0,21.1,0.0
"2023-05-22 12:15",,0.47,21.9,0.0,20.4,0.0
"2023-05-22 12:30",,0.47,22.7,0.0,19.9,0.0
"2023-05-22 12:45",,0.47,22.3,0.0,19.2,0.6
"2023-05-22 13:00",,0.48,22.3,0.0,18.2,0.0
"2023-05-22 13:15",,0.47,21.6,0.0,18.0,0.0
"2023-05-22 13:30",,0.47,22.7,0.0,17.6,0.2
"2023-05-22 13:45",,0.49,22.7,0.0,17.6,0.0
"2023-05-22 14:00",,0.48,22.3,0.0,17.0,0.0
"2023-05-22 14:15",,0.48,21.7,0.0,16.6,0.0
"2023-05-22 14:30",,0.48,22.7,0.0,16.3,0.2
"2023-05-22 14:45",,0.48,22.0,0.0,15.7,0.0
"2023-05-22 15:00",,0.48,22.8,0.0,16.0,0.0
"2023-05-22 15:15",,0.49,23.3,0.0,15.0,0.0
"2023-05-22 15:30",,0.47,22.0,0.0,15.7,0.0
"2023-05-22 15:45",,0.48,21.6,0.0,16.0,0.0
"2023-05-22 16:00",,0.48,20.5,0.0,17.5,0.0
"2023-05-22 16:15",,0.53,20.2,0.0,19.1,0.0
"2023-05-22 16:30",,0.53,20.8,0.0,19.5,0.0
"2023-05-22 16:45",,0.54,22.1,0.0,19.3,0.0
"2023-05-22 17:00",,0.53,21.9,0.0,18.9,0.0
"2023-05-22 17:15",,0.52,20.8,0.0,18.9,0.0
"2023-05-22 17:30",,0.54,20.9,0.0,18.6,0.0
"2023-05-22 17:45",,0.54,20.7,0.0,17.8,0.0
"2023-05-22 18:00",,0.54,20.3,0.0,16.2,0.0
"2023-05-22 18:15",,0.54,19.8,0.0,14.1,0.4
"2023-05-22 18:30",,0.54,19.2,0.0,14.0,0.2
"2023-05-22 18:45",,0.52,18.5,0.0,13.7,0.0
"2023-05-22 19:00",,0.52,18.0,0.0,13.4,0.0
"2023-05-22 19:15",,0.51,17.7,0.0,13.3,0.0
"2023-05-22 19:30",,0.52,17.4,0.0,13.5,0.0
"2023-05-22 19:45",,0.51,17.1,0.0,13.6,0.0
"2023-05-22 20:00",,0.52,16.2,0.0,13.4,0.0
"2023-05-22 20:15",,0.54,15.6,0.0,12.7,0.0
"2023-05-22 20:30",,0.55,15.5,0.0,12.6,0.0
"2023-05-22 20:45",,0.55,14.5,0.0,12.8,0.0
"2023-05-22 21:00",,0.57,14.1,0.0,11.9,0.0
"2023-05-22 21:15",,0.61,14.1,0.0,11.4,0.0
"2023-05-22 21:30",,0.63,13.7,0.0,11.3,0.0
"2023-05-22 21:45",,0.63,13.3,0.0,10.9,0.0
"2023-05-22 22:00",,0.62,13.0,0.0,10.6,0.0
"2023-05-22 22:15",,0.60,12.6,0.0,10.3,0.0
"2023-05-22 22:30",,0.60,12.5,0.0,10.2,0.0
"2023-05-22 22:45",,0.58,12.2,0.0,9.9,0.0
"2023-05-22 23:00",,0.57,12.0,0.0,9.9,0.0
"2023-05-22 23:15",,0.56,11.6,0.0,9.7,0.0
"2023-05-22 23:30",,0.58,11.7,0.0,9.3,0.0
"2023-05-22 23:45",,0.57,11.4,0.0,9.3,0.0
"2023-05-23 00:00",,0.57,11.2,0.0,9.2,0.0
"2023-05-23 00:15",,0.55,10.9,0.0,9.0,0.0
"2023-05-23 00:30",,0.55,10.8,0.0,8.7,0.0
"2023-05-23 00:45",,0.55,10.8,0.0,8.6,0.0
"2023-05-23 01:00",,0.54,10.3,0.0,8.5,0.0
"2023-05-23 01:15",,0.52,10.2,0.0,8.3,0.0
"2023-05-23 01:30",,0.52,9.9,0.0,8.4,0.0
"2023-05-23 01:45",,0.53,9.9,0.0,8.3,0.0
"2023-05-23 02:00",,0.52,9.6,0.0,8.1,0.0
"2023-05-23 02:15",,0.51,9.7,0.0,8.0,0.0
"2023-05-23 02:30",,0.51,9.8,0.0,8.0,0.0
"2023-05-23 02:45",,0.51,9.5,0.0,7.8,0.0
"2023-05-23 03:00",,0.50,9.1,0.0,7.8,0.0
"2023-05-23 03:15",,0.50,9.0,0.0,7.7,0.0
"2023-05-23 03:30",,0.50,8.7,0.0,7.4,0.0
"2023-05-23 03:45",,0.49,8.3,0.0,7.2,0.0
"2023-05-23 04:00",,0.49,8.1,0.0,7.2,0.0
"2023-05-23 04:15",,0.49,8.0,0.0,7.2,0.0
"2023-05-23 04:30",,0.48,7.8,0.0,7.0,0.0
"2023-05-23 04:45",,0.49,8.1,0.0,6.8,0.0
"2023-05-23 05:00",,0.49,7.8,0.0,7.0,0.0
"2023-05-23 05:15",,0.49,7.4,0.0,6.9,0.0
"2023-05-23 05:30",,0.48,7.8,0.0,6.9,0.0
"2023-05-23 05:45",,0.49,8.3,0.0,7.4,0.0
"2023-05-23 06:00",,0.49,8.9,0.0,8.1,0.0
"2023-05-23 06:15",,0.49,9.8,0.0,8.9,0.0
"2023-05-23 06:30",,0.49,10.2,0.0,9.5,0.0
"2023-05-23 06:45",,0.48,10.8,0.0,10.2,0.0
"2023-05-23 07:00",,0.48,11.8,0.0,10.7,0.0
"2023-05-23 07:15",,0.48,12.8,0.0,11.8,0.0
"2023-05-23 07:30",,0.49,14.0,0.0,12.6,0.0
"2023-05-23 07:45",,0.48,14.5,0.0,13.9,0.0
"2023-05-23 08:00",,0.48,15.0,0.0,14.6,0.0
"2023-05-23 08:15",,0.49,15.7,0.0,16.0,0.0
"2023-05-23 08:30",,0.48,16.1,0.0,16.6,0.0
"2023-05-23 08:45",,0.48,16.9,0.0,17.5,0.0
"2023-05-23 09:00",,0.48,17.7,0.0,18.4,0.0
"2023-05-23 09:15",,0.48,18.4,0.0,19.1,0.0
"2023-05-23 09:30",,0.48,19.1,0.0,19.7,0.0
"2023-05-23 09:45",,0.47,19.8,0.0,20.1,0.0
"2023-05-23 10:00",,0.49,20.8,0.0,21.0,0.0
"2023-05-23 10:15",,0.48,20.9,0.0,21.2,0.0
"2023-05-23 10:30",,0.48,21.7,0.0,22.2,0.0
"2023-05-23 10:45",,0.46,22.3,0.0,22.4,0.0
"2023-05-23 11:00",,0.46,22.5,0.0,22.6,0.0
"2023-05-23 11:15",,0.46,23.1,0.0,23.1,0.0
"2023-05-23 11:30",,0.45,23.5,0.0,23.9,0.0
"2023-05-23 11:45",,0.46,23.8,0.0,23.8,0.0
"2023-05-23 12:00",,0.45,24.5,0.0,25.5,0.0
"2023-05-23 12:15",,0.45,24.3,0.0,22.5,0.0
"2023-05-23 12:30",,0.45,24.8,0.0,22.2,0.0
"2023-05-23 12:45",,0.46,25.3,0.0,18.9,0.2
"2023-05-23 13:00",,0.46,23.3,0.0,18.0,0.0
"2023-05-23 13:15",,0.45,22.6,0.0,19.7,0.0
"2023-05-23 13:30",,0.46,22.9,0.0,19.9,0.0
"2023-05-23 13:45",,0.45,23.4,0.0,19.2,0.0
"2023-05-23 14:00",,0.45,23.1,0.0,19.2,0.0
"2023-05-23 14:15",,0.45,23.7,0.0,19.7,0.0
"2023-05-23 14:30",,0.45,24.7,0.0,20.1,0.0
"2023-05-23 14:45",,0.45,24.6,0.0,20.2,0.0
"2023-05-23 15:00",,0.43,24.2,0.0,21.1,0.0
"2023-05-23 15:15",,0.44,24.3,0.0,18.7,0.4
"2023-05-23 15:30",,0.43,22.3,0.0,18.0,0.2
"2023-05-23 15:45",,0.44,20.9,0.0,18.2,0.0
"2023-05-23 16:00",,0.43,17.7,0.6,17.8,0.0
"2023-05-23 16:15",,0.44,,,17.1,0.0
"2023-05-23 16:30",,0.49,,,16.0,0.2
"2023-05-23 16:45",,0.51,,,14.9,0.4
"2023-05-23 17:00",,0.52,,,14.5,0.4
"2023-05-23 17:15",,0.56,,,14.0,0.8
"2023-05-23 17:30",,0.59,,,13.7,0.2
"2023-05-23 17:45",,0.58,,,13.6,0.4
"2023-05-23 18:00",,0.59,,,13.4,0.4
"2023-05-23 18:15",,0.59,,,13.6,0.2
"2023-05-23 18:30",,0.58,,,13.6,0.0
"2023-05-23 18:45",,0.55,,,13.5,0.0
"2023-05-23 19:00",,0.55,,,13.3,0.0
"2023-05-23 19:15",,0.57,,,12.8,0.0
"2023-05-23 19:30",,0.56,,,12.2,0.2
"2023-05-23 19:45",,0.54,,,11.7,0.0
"2023-05-23 20:00",,0.55,,,11.3,0.0
"2023-05-23 20:15",,0.55,,,11.2,0.0
"2023-05-23 20:30",,0.55,,,11.1,0.0
"2023-05-23 20:45",,0.54,,,10.6,0.0
"2023-05-23 21:00",,0.54,,,10.2,0.0
"2023-05-23 21:15",,0.52,,,9.9,0.0
"2023-05-23 21:30",,0.53,,,9.9,0.0
"2023-05-23 21:45",,0.52,,,9.6,0.0
"2023-05-23 22:00",,0.51,,,9.6,0.0
"2023-05-23 22:15",,0.50,,,9.5,0.0
"2023-05-23 22:30",,0.49,,,9.4,0.0
"2023-05-23 22:45",,0.47,,,9.2,0.0
"2023-05-23 23:00",,0.49,,,9.4,0.0
"2023-05-23 23:15",,0.49,,,9.1,0.0
"2023-05-23 23:30",,0.48,,,8.7,0.0
"2023-05-23 23:45",,0.49,,,8.7,0.0
"2023-05-24 00:00",,0.49,9.8,,8.7,0.0
"2023-05-24 00:15",,0.48,9.6,0.0,8.8,0.0
"2023-05-24 00:30",,0.48,9.9,0.0,8.4,0.0
"2023-05-24 00:45",,0.48,9.6,0.0,8.2,0.0
"2023-05-24 01:00",,0.48,9.5,0.0,8.0,0.0
"2023-05-24 01:15",,0.48,9.3,0.0,8.1,0.0
"2023-05-24 01:30",,0.46,9.4,0.0,7.9,0.0
"2023-05-24 01:45",,0.46,9.4,0.0,8.0,0.0
"2023-05-24 02:00",,0.47,9.0,0.0,7.9,0.0
"2023-05-24 02:15",,0.46,8.7,0.0,7.7,0.0
"2023-05-24 02:30",,0.46,8.6,0.0,7.2,0.0
"2023-05-24 02:45",,0.46,8.7,0.0,7.4,0.0
"2023-05-24 03:00",,0.46,8.6,0.0,7.5,0.0
"2023-05-24 03:15",,0.45,8.4,0.0,7.2,0.0
"2023-05-24 03:30",,0.46,8.3,0.0,7.3,0.0
"2023-05-24 03:45",,0.46,8.0,0.0,6.9,0.0
"2023-05-24 04:00",,0.46,7.6,0.2,6.7,0.0
"2023-05-24 04:15",,0.45,7.7,0.0,6.8,0.0
"2023-05-24 04:30",,0.45,7.8,0.0,6.7,0.0
"2023-05-24 04:45",,0.45,7.7,0.0,6.6,0.0
"2023-05-24 05:00",,0.46,7.9,0.0,6.8,0.0
"2023-05-24 05:15",,0.45,8.3,0.0,6.9,0.0
"2023-05-24 05:30",,0.45,8.6,0.0,6.9,0.0
"2023-05-24 05:45",,0.45,9.0,0.0,6.8,0.0
"2023-05-24 06:00",,0.46,9.1,0.0,8.0,0.0
"2023-05-24 06:15",,0.46,9.2,0.0,8.4,0.0
"2023-05-24 06:30",,0.46,9.4,0.0,9.1,0.0
"2023-05-24 06:45",,0.46,9.5,0.0,9.6,0.0
"2023-05-24 07:00",,0.45,9.6,0.0,10.7,0.0
"2023-05-24 07:15",,0.46,10.5,0.0,11.8,0.0
"2023-05-24 07:30",,0.45,11.0,0.0,12.8,0.0
"2023-05-24 07:45",,0.46,11.0,0.0,14.3,0.0
"2023-05-24 08:00",,0.47,11.4,0.0,14.7,0.0
"2023-05-24 08:15",,0.47,12.2,0.0,15.8,0.0
"2023-05-24 08:30",,0.46,13.0,0.0,16.5,0.0
"2023-05-24 08:45",,0.45,14.3,0.0,17.4,0.0
"2023-05-24 09:00",,0.46,15.5,0.0,18.1,0.0
"2023-05-24 09:15",,0.46,16.2,0.0,18.8,0.0
"2023-05-24 09:30",,0.46,17.4,0.0,18.8,0.0
"2023-05-24 09:45",,0.46,18.2,0.0,20.2,0.0
"2023-05-24 10:00",,0.45,19.0,0.0,20.7,0.0
"2023-05-24 10:15",,0.45,20.1,0.0,21.6,0.0
"2023-05-24 10:30",,0.43,20.6,0.0,22.1,0.0
"2023-05-24 10:45",,0.44,21.6,0.0,22.7,0.0
"2023-05-24 11:00",,0.44,22.6,0.0,24.2,0.0
"2023-05-24 11:15",,0.43,22.9,0.0,24.8,0.0
"2023-05-24 11:30",,0.43,22.2,0.0,24.7,0.0
"2023-05-24 11:45",,0.44,22.7,0.0,24.4,0.0
"2023-05-24 12:00",,0.44,23.2,0.0,25.1,0.0
"2023-05-24 12:15",,0.45,23.5,0.0,23.1,0.0
"2023-05-24 12:30",,0.44,24.2,0.0,22.5,0.0
"2023-05-24 12:45",,0.43,23.9,0.0,22.9,0.0
"2023-05-24 13:00",,0.42,23.7,0.0,24.2,0.0
"2023-05-24 13:15",,0.43,22.0,0.0,23.4,0.0
"2023-05-24 13:30",,0.42,20.1,0.0,22.0,0.0
"2023-05-24 13:45",,0.42,18.7,0.0,21.0,0.0
"2023-05-24 14:00",,0.42,17.3,0.2,19.0,0.0
"2023-05-24 14:15",,0.43,17.5,0.0,17.2,0.0
"2023-05-24 14:30",,0.43,17.7,0.0,15.9,0.0
"2023-05-24 14:45",,0.43,16.2,0.2,15.7,0.0
"2023-05-24 15:00",,0.43,16.2,0.2,14.9,0.8
"2023-05-24 15:15",,0.44,16.6,0.0,14.4,0.8
"2023-05-24 15:30",,0.43,17.3,0.0,14.6,0.0
"2023-05-24 15:45",,0.44,17.6,0.0,15.3,0.0
"2023-05-24 16:00",,0.50,17.3,0.0,16.1,0.0
"2023-05-24 16:15",,0.58,17.1,0.0,16.3,0.0
"2023-05-24 16:30",,0.61,17.1,0.0,16.3,0.0
"2023-05-24 16:45",,0.64,17.3,0.0,16.4,0.0
"2023-05-24 17:00",,0.68,17.4,0.0,16.4,0.0
"2023-05-24 17:15",,0.69,17.7,0.0,15.8,0.0
"2023-05-24 17:30",,0.71,17.7,0.0,16.0,0.0
"2023-05-24 17:45",,0.73,17.6,0.0,16.0,0.0
"2023-05-24 18:00",,0.73,17.5,0.0,15.8,0.0
"2023-05-24 18:15",,0.73,17.4,0.0,15.5,0.0
"2023-05-24 18:30",,0.72,17.2,0.0,15.2,0.0
"2023-05-24 18:45",,0.69,16.9,0.0,14.8,0.0
"2023-05-24 19:00",,0.66,16.6,0.0,14.4,0.0
"2023-05-24 19:15",,0.66,16.3,0.0,14.0,0.0
"2023-05-24 19:30",,0.64,15.8,0.0,13.8,0.0
"2023-05-24 19:45",,0.64,15.3,0.0,13.4,0.0
"2023-05-24 20:00",,0.62,14.8,0.0,12.9,0.0
"2023-05-24 20:15",,0.61,14.7,0.0,12.8,0.0
"2023-05-24 20:30",,0.59,14.2,0.0,12.2,0.0
"2023-05-24 20:45",,0.59,13.5,0.0,11.7,0.0
"2023-05-24 21:00",,0.59,13.4,0.0,11.3,0.0
"2023-05-24 21:15",,0.58,12.9,0.0,10.9,0.0
"2023-05-24 21:30",,0.58,12.9,0.0,10.7,0.0
"2023-05-24 21:45",,0.60,12.8,0.0,10.6,0.0
"2023-05-24 22:00",,0.65,13.4,0.0,10.5,0.0
"2023-05-24 22:15",,0.68,12.5,0.0,10.6,0.0
"2023-05-24 22:30",,0.69,12.3,0.0,10.3,0.0
"2023-05-24 22:45",,0.70,12.7,0.0,10.3,0.0
"2023-05-24 23:00",,0.72,12.6,0.0,10.5,0.0
"2023-05-24 23:15",,0.71,12.4,0.0,10.4,0.0
"2023-05-24 23:30",,0.72,12.3,0.0,10.5,0.0
"2023-05-24 23:45",,0.72,12.3,0.2,10.5,0.0
"2023-05-25 00:00",,0.71,12.2,0.0,10.5,0.0
"2023-05-25 00:15",,0.71,12.0,0.0,10.3,0.0
"2023-05-25 00:30",,0.70,11.9,0.0,10.4,0.0
"2023-05-25 00:45",,0.69,11.8,0.0,10.2,0.0
"2023-05-25 01:00",,0.69,11.6,0.0,10.3,0.0
"2023-05-25 01:15",,0.69,11.3,0.0,10.0,0.0
"2023-05-25 01:30",,0.69,11.1,0.0,9.8,0.0
"2023-05-25 01:45",,0.69,10.7,0.0,9.4,0.0
"2023-05-25 02:00",,0.68,10.9,0.0,9.4,0.0
"2023-05-25 02:15",,0.67,10.5,0.0,9.0,0.0
"2023-05-25 02:30",,0.67,9.9,0.0,8.7,0.0
"2023-05-25 02:45",,0.68,9.8,0.0,8.7,0.0
"2023-05-25 03:00",,0.65,10.1,0.0,8.6,0.0
"2023-05-25 03:15",,0.66,9.8,0.0,8.5,0.0
"2023-05-25 03:30",,0.65,9.7,0.0,8.4,0.0
"2023-05-25 03:45",,0.65,9.4,0.0,8.0,0.0
"2023-05-25 04:00",,0.65,9.3,0.0,7.9,0.0
"2023-05-25 04:15",,0.63,8.8,0.0,7.8,0.2
"2023-05-25 04:30",,0.65,8.9,0.0,7.7,0.0
"2023-05-25 04:45",,0.62,8.7,0.0,7.7,0.0
"2023-05-25 05:00",,0.63,8.7,0.0,7.6,0.0
"2023-05-25 05:15",,0.63,8.4,0.0,7.8,0.0
"2023-05-25 05:30",,0.62,8.6,0.0,8.1,0.0
"2023-05-25 05:45",,0.60,9.3,0.0,8.4,0.0
"2023-05-25 06:00",,0.61,10.2,0.0,9.1,0.0
"2023-05-25 06:15",,0.61,10.8,0.0,9.9,0.0
"2023-05-25 06:30",,0.60,11.4,0.0,10.8,0.0
"2023-05-25 06:45",,0.60,11.9,0.0,11.4,0.0
"2023-05-25 07:00",,0.60,12.6,0.0,11.8,0.0
"2023-05-25 07:15",,0.60,13.4,0.0,12.4,0.0
"2023-05-25 07:30",,0.60,14.3,0.0,13.4,0.0
"2023-05-25 07:45",,0.59,15.2,0.0,14.9,0.0
"2023-05-25 08:00",,0.59,15.9,0.0,15.4,0.0
"2023-05-25 08:15",,0.59,16.2,0.0,17.0,0.0
"2023-05-25 08:30",,0.57,16.9,0.0,17.9,0.0
"2023-05-25 08:45",,0.58,17.9,0.0,18.1,0.0
"2023-05-25 09:00",,0.58,18.4,0.0,18.8,0.0
"2023-05-25 09:15",,0.58,18.8,0.0,18.9,0.0
"2023-05-25 09:30",,0.57,19.8,0.0,20.9,0.0
"2023-05-25 09:45",,0.56,20.4,0.0,20.9,0.0
"2023-05-25 10:00",,0.55,21.2,0.0,22.6,0.0
"2023-05-25 10:15",,0.55,21.7,0.0,21.7,0.0
"2023-05-25 10:30",,0.55,22.0,0.0,22.4,0.0
"2023-05-25 10:45",,0.54,22.3,0.0,24.5,0.0
"2023-05-25 11:00",,0.54,22.7,0.0,25.1,0.0
"2023-05-25 11:15",,0.53,23.6,0.0,23.0,0.0
"2023-05-25 11:30",,0.53,23.8,0.0,23.2,0.0
"2023-05-25 11:45",,0.54,24.0,0.0,21.8,0.0
"2023-05-25 12:00",,0.54,24.1,0.0,21.9,0.0
"2023-05-25 12:15",,0.54,24.1,0.0,20.9,0.0
"2023-05-25 12:30",,0.52,24.3,0.0,20.5,0.0
"2023-05-25 12:45",,0.52,24.0,0.0,20.9,0.0
"2023-05-25 13:00",,0.52,24.4,0.0,20.3,0.0
"2023-05-25 13:15",,0.52,24.2,0.0,20.1,0.0
"2023-05-25 13:30",,0.52,24.3,0.0,19.4,0.0
"2023-05-25 13:45",,0.52,23.9,0.0,19.5,0.0
"2023-05-25 14:00",,0.50,24.1,0.0,19.8,0.0
"2023-05-25 14:15",,0.51,24.3,0.0,19.3,0.0
"2023-05-25 14:30",,0.51,24.6,0.0,18.5,0.0
"2023-05-25 14:45",,0.49,24.1,0.0,19.4,0.0
"2023-05-25 15:00",,0.50,24.5,0.0,19.0,0.0
"2023-05-25 15:15",,0.50,23.6,0.0,19.9,0.0
"2023-05-25 15:30",,0.49,22.2,0.0,20.2,0.0
"2023-05-25 15:45",,0.49,21.7,0.0,18.8,0.0
"2023-05-25 16:00",,0.48,21.2,0.0,16.1,0.0
"2023-05-25 16:15",,0.48,20.9,0.0,14.3,6.4
"2023-05-25 16:30",,0.49,20.6,0.0,14.0,1.0
"2023-05-25 16:45",,0.49,19.4,0.0,14.2,0.0
"2023-05-25 17:00",,0.50,17.9,0.2,14.4,0.2
"2023-05-25 17:15",,0.51,17.2,0.0,14.6,0.0
"2023-05-25 17:30",,0.52,17.0,0.0,14.9,0.0
"2023-05-25 17:45",,0.52,17.3,0.0,15.0,0.0
"2023-05-25 18:00",,0.52,17.3,0.0,14.6,0.0
"2023-05-25 18:15",,0.51,17.3,0.0,14.2,0.0
"2023-05-25 18:30",,0.52,17.0,0.0,13.9,0.0
"2023-05-25 18:45",,0.55,16.6,0.0,13.4,0.0
"2023-05-25 19:00",,0.57,16.3,0.0,13.0,0.0
"2023-05-25 19:15",,0.57,15.9,0.0,12.7,0.0
"2023-05-25 19:30",,0.57,15.3,0.0,12.3,0.0
"2023-05-25 19:45",,0.56,15.0,0.0,12.0,0.0
"2023-05-25 20:00",,0.55,14.8,0.0,11.9,0.0
"2023-05-25 20:15",,0.55,14.5,0.0,11.6,0.0
"2023-05-25 20:30",,0.54,14.3,0.0,11.3,0.0
"2023-05-25 20:45",,0.58,13.9,0.0,10.8,0.0
"2023-05-25 21:00",,0.61,13.4,0.0,10.8,0.0
"2023-05-25 21:15",,0.62,12.9,0.0,10.5,0.0
"2023-05-25 21:30",,0.64,13.0,0.0,10.3,0.0
"2023-05-25 21:45",,0.66,12.6,0.0,10.0,0.0
"2023-05-25 22:00",,0.66,12.2,0.0,9.8,0.0
"2023-05-25 22:15",,0.68,12.0,0.0,9.6,0.0
"2023-05-25 22:30",,0.69,11.8,0.0,9.5,0.0
"2023-05-25 22:45",,0.70,11.5,0.0,9.4,0.0
"2023-05-25 23:00",,0.71,11.2,0.0,9.3,0.0
"2023-05-25 23:15",,0.71,11.1,0.0,9.3,0.0
"2023-05-25 23:30",,0.70,10.8,0.0,9.1,0.0
"2023-05-25 23:45",,0.71,10.6,0.0,9.0,0.0
"2023-05-26 00:00",,0.70,10.6,0.0,8.8,0.0
"2023-05-26 00:15",,0.71,10.5,0.0,8.9,0.0
"2023-05-26 00:30",,0.71,10.5,0.0,8.8,0.0
"2023-05-26 00:45",,0.71,10.4,0.0,8.6,0.0
"2023-05-26 01:00",,0.70,10.0,0.0,8.3,0.0
"2023-05-26 01:15",,0.70,10.0,0.0,8.4,0.0
"2023-05-26 01:30",,0.70,9.8,0.0,8.1,0.0
"2023-05-26 01:45",,0.69,9.4,0.0,8.3,0.0
"2023-05-26 02:00",,0.70,9.2,0.0,8.3,0.0
"2023-05-26 02:15",,0.67,9.4,0.0,8.0,0.0
"2023-05-26 02:30",,0.69,9.2,0.0,7.9,0.0
"2023-05-26 02:45",,0.68,9.1,0.0,7.8,0.0
"2023-05-26 03:00",,0.68,8.9,0.0,7.5,0.0
"2023-05-26 03:15",,0.68,8.7,0.0,7.7,0.0
"2023-05-26 03:30",,0.67,8.8,0.0,7.8,0.0
"2023-05-26 03:45",,0.66,8.5,0.0,7.8,0.0
"2023-05-26 04:00",,0.66,8.2,0.0,7.6,0.0
"2023-05-26 04:15",,0.66,8.3,0.0,7.6,0.0
"2023-05-26 04:30",,0.65,8.1,0.0,7.4,0.0
"2023-05-26 04:45",,0.65,8.3,0.0,7.5,0.0
"2023-05-26 05:00",,0.66,8.3,0.0,7.2,0.0
"2023-05-26 05:15",,0.65,8.3,0.0,7.3,0.0
"2023-05-26 05:30",,0.64,8.3,0.0,7.6,0.0
"2023-05-26 05:45",,0.63,8.7,0.0,8.1,0.0
"2023-05-26 06:00",,0.63,9.4,0.0,8.9,0.0
"2023-05-26 06:15",,0.63,10.4,0.0,9.0,0.0
"2023-05-26 06:30",,0.63,10.8,0.0,10.0,0.0
"2023-05-26 06:45",,0.62,11.9,0.0,10.8,0.0
"2023-05-26 07:00",,0.63,12.6,0.0,11.4,0.0
"2023-05-26 07:15",,0.61,13.5,0.0,12.4,0.0
"2023-05-26 07:30",,0.63,14.4,0.0,13.2,0.0
"2023-05-26 07:45",,0.62,15.1,0.0,13.9,0.0
"2023-05-26 08:00",,0.62,15.7,0.0,15.3,0.0
"2023-05-26 08:15",,0.62,16.2,0.0,16.6,0.0
"2023-05-26 08:30",,0.62,17.1,0.0,17.2,0.0
"2023-05-26 08:45",,0.60,18.0,0.0,17.6,0.0
"2023-05-26 09:00",,0.60,18.8,0.0,18.6,0.0
"2023-05-26 09:15",,0.61,19.5,0.0,19.5,0.0
"2023-05-26 09:30",,0.59,19.8,0.0,20.0,0.0
"2023-05-26 09:45",,0.59,20.6,0.0,19.8,0.0
"2023-05-26 10:00",,0.59,21.1,0.0,20.8,0.0
"2023-05-26 10:15",,0.58,21.3,0.0,21.2,0.0
"2023-05-26 10:30",,0.57,21.9,0.0,22.4,0.0
"2023-05-26 10:45",,0.56,22.4,0.0,22.7,0.0
"2023-05-26 11:00",,0.56,22.5,0.0,23.0,0.0
"2023-05-26 11:15",,0.57,22.9,0.0,23.6,0.0
"2023-05-26 11:30",,0.57,23.4,0.0,24.3,0.0
"2023-05-26 11:45",,0.55,23.8,0.0,24.5,0.0
"2023-05-26 12:00",,0.56,24.5,0.0,25.3,0.0
"2023-05-26 12:15",,0.53,24.4,0.0,25.3,0.0
"2023-05-26 12:30",,0.55,24.6,0.0,24.0,0.0
"2023-05-26 12:45",,0.54,24.0,0.0,24.4,0.0
"2023-05-26 13:00",,0.54,24.5,0.0,24.5,0.0
"2023-05-26 13:15",,0.55,24.1,0.0,25.4,0.0
"2023-05-26 13:30",,0.54,24.5,0.0,26.1,0.0
"2023-05-26 13:45",,0.54,24.6,0.0,26.3,0.0
"2023-05-26 14:00",,0.54,25.0,0.0,26.5,0.0
"2023-05-26 14:15",,0.55,25.4,0.0,24.1,0.0
"2023-05-26 14:30",,0.53,25.1,0.0,24.0,0.0
"2023-05-26 14:45",,0.53,24.5,0.0,24.2,0.0
"2023-05-26 15:00",,0.53,23.7,0.0,24.0,0.0
"2023-05-26 15:15",,0.52,23.8,0.0,23.8,0.0
"2023-05-26 15:30",,0.54,24.4,0.0,23.7,0.0
"2023-05-26 15:45",,0.53,23.9,0.0,23.5,0.0
"2023-05-26 16:00",,0.52,24.1,0.0,23.3,0.0
"2023-05-26 16:15",,0.52,24.5,0.0,23.2,0.0
"2023-05-26 16:30",,0.52,24.3,0.0,22.9,0.0
"2023-05-26 16:45",,0.52,24.5,0.0,22.8,0.0
"2023-05-26 17:00",,0.52,23.9,0.0,22.5,0.0
"2023-05-26 17:15",,0.51,23.3,0.0,22.4,0.0
"2023-05-26 17:30",,0.51,23.2,0.0,21.5,0.0
"2023-05-26 17:45",,0.50,22.5,0.0,21.1,0.0
